Date,Daily_PnL,Avg_Trade_PnL,Trade_Count,Sentiment,Volume,Sentiment_MA_7,Sentiment_MA_30,Signal
2024-10-30,9.150023,0.36600091999999995,25,77.0,11830.85,72.57142857142857,58.9,-1
2024-10-31,1214.043811,25.292579395833332,48,77.0,896173.36,73.57142857142857,59.333333333333336,-1
2024-11-01,1040.475736,45.238075478260875,23,75.0,260981.03,74.14285714285714,59.8,-1
2024-11-02,0.0,0.0,2,72.0,40000.0,74.14285714285714,60.53333333333333,0
2024-11-03,0.0,0.0,6,74.0,129055.66,74.14285714285714,61.6,0
2024-11-04,2799.410474,77.76140205555555,36,70.0,451811.97,73.85714285714286,62.7,0
2024-11-05,678.4759280000001,67.8475928,10,70.0,200627.23,73.57142857142857,63.666666666666664,0
2024-11-06,2817.83723,187.85581533333334,15,70.0,123906.9,72.57142857142857,64.36666666666666,0
2024-11-07,4493.353136,39.764187044247784,113,77.0,111335.3,72.57142857142857,65.26666666666667,-1
2024-11-08,-64.41354100000007,-1.6516292564102582,39,75.0,270700.44,72.57142857142857,66.1,-1
2024-11-09,102.90894,1.196615581395349,86,75.0,193384.41,73.0,66.96666666666667,-1
2024-11-10,991.114334,5.728984589595376,173,78.0,413636.7,73.57142857142857,67.93333333333334,-1
2024-11-11,6749.630996,18.09552545844504,373,76.0,1570572.42,74.42857142857143,69.16666666666667,-1
2024-11-12,3494.399394,20.435084175438597,171,80.0,1226354.52,75.85714285714286,70.76666666666667,-1
2024-11-13,7846.402274,163.46671404166668,48,84.0,515336.37,77.85714285714286,71.93333333333334,-1
2024-11-14,4563.509225,41.4864475,110,88.0,1008361.81,79.42857142857143,73.2,-1
2024-11-15,4140.740438,27.790204281879195,149,80.0,1427858.42,80.14285714285714,74.26666666666667,-1
2024-11-16,2769.521909,17.640266936305732,157,86.0,303296.07,81.71428571428571,74.96666666666667,-1
2024-11-17,882.975285,4.224762129186603,209,90.0,1215987.57,83.42857142857143,75.53333333333333,-1
2024-11-18,4470.815187,12.921431176300578,346,83.0,2084339.58,84.42857142857143,75.93333333333334,-1
2024-11-19,2958.268991,9.699242593442623,305,90.0,628031.15,85.85714285714286,76.5,-1
2024-11-20,4210.0928969999995,7.654714358181818,550,83.0,1999514.1199999999,85.71428571428571,76.86666666666666,-1
2024-11-21,1692.430891,3.1634222261682243,535,82.0,598300.62,84.85714285714286,77.16666666666667,-1
2024-11-22,-18105.345617,-26.664721085419732,679,94.0,1646713.62,86.85714285714286,77.9,-1
2024-11-23,2901.531638,7.993200104683195,363,93.0,516245.68,87.85714285714286,78.66666666666667,-1
2024-11-24,945.550386,5.497385965116279,172,80.0,664952.28,86.42857142857143,78.96666666666667,-1
2024-11-25,5523.740734,21.66172836862745,255,82.0,937410.87,86.28571428571429,79.3,-1
2024-11-26,1094.809359,3.6251965529801327,302,79.0,1146902.44,84.71428571428571,79.46666666666667,-1
2024-11-27,-2654.495633,-12.462420812206572,213,75.0,1444242.53,83.57142857142857,79.56666666666666,-1
2024-11-28,-127075.39958499999,-382.75722766566264,332,77.0,1894225.15,82.85714285714286,79.73333333333333,-1
2024-11-29,176844.994152,449.98726247328244,393,78.0,794262.91,80.57142857142857,79.76666666666667,-1
2024-11-30,37316.69352,100.04475474530831,373,84.0,1732193.7,79.28571428571429,80.0,0
2024-12-01,40886.364494,98.28453003365385,416,81.0,814711.82,79.42857142857143,80.2,0
2024-12-02,18489.604313,68.48001597407408,270,80.0,585243.56,79.14285714285714,80.46666666666667,0
2024-12-03,23576.539285,63.03887509358289,374,76.0,1084666.53,78.71428571428571,80.53333333333333,0
2024-12-04,292891.815021,918.1561599404388,319,78.0,769287.65,79.14285714285714,80.8,0
2024-12-05,71574.11848800001,156.96078615789474,456,84.0,1256750.79,80.14285714285714,81.26666666666667,0
2024-12-06,-92624.643895,-229.83782604218362,403,72.0,3471019.22,79.28571428571429,81.33333333333333,0
2024-12-07,85906.279067,282.5864442993421,304,75.0,451733.42,78.0,81.26666666666667,0
2024-12-08,15965.933436,38.014127228571425,420,79.0,932939.72,77.71428571428571,81.4,0
2024-12-09,6310.967676,11.708659881261596,539,78.0,983949.68,77.42857142857143,81.5,0
2024-12-10,39325.770231,24.640206911654136,1596,78.0,3150424.08,77.71428571428571,81.5,0
2024-12-11,319051.554217,261.30348420720725,1221,74.0,2194098.33,77.14285714285714,81.43333333333334,0
2024-12-12,599151.795008,310.1199767122153,1932,83.0,4557189.87,77.0,81.53333333333333,0
2024-12-13,31935.901745,27.22583268968457,1173,76.0,2880824.64,77.57142857142857,81.26666666666667,0
2024-12-14,167801.399244,135.87157833522267,1235,83.0,2369561.78,78.71428571428571,81.1,0
2024-12-15,97525.315279,57.4692488385386,1697,80.0,2583269.81,78.85714285714286,81.1,0
2024-12-16,166774.344133,158.07994704549765,1055,83.0,2740808.97,79.57142857142857,81.0,0
2024-12-17,219591.305172,113.13307839876352,1941,87.0,5233597.63,80.85714285714286,80.9,0
2024-12-18,13682.994673,9.575223703988803,1429,81.0,3798887.07,81.85714285714286,80.83333333333333,-1
2024-12-19,62744.004486000005,18.79125621024259,3339,75.0,8241709.39,80.71428571428571,80.33333333333333,-1
2024-12-20,254969.660039,102.47976689670418,2488,74.0,7681274.71,80.42857142857143,80.03333333333333,0
2024-12-21,150022.163157,89.24578415050566,1681,73.0,4382875.12,79.0,79.73333333333333,0
2024-12-22,352197.163973,455.03509557235145,774,73.0,3087320.22,78.0,79.03333333333333,0
2024-12-23,-29430.626577,-12.53967898466127,2347,70.0,6771878.26,76.14285714285714,78.26666666666667,0
2024-12-24,14813.780116,43.827751822485205,338,73.0,1767036.11,74.14285714285714,78.03333333333333,0
2024-12-25,756.6570469999998,3.637774264423076,208,73.0,347889.35,73.0,77.73333333333333,0
2024-12-26,60228.639722,86.41124780774749,697,79.0,2205242.65,73.57142857142857,77.73333333333333,0
2024-12-27,2672.811035,10.280042442307693,260,74.0,347913.0,73.57142857142857,77.7,0
2024-12-28,940.673623,5.842693310559007,161,72.0,281555.01,73.42857142857143,77.53333333333333,0
2024-12-29,2884.067927,14.348596651741294,201,73.0,344628.54,73.42857142857143,77.36666666666666,0
2024-12-30,9009.738137,29.637296503289473,304,65.0,1073865.73,72.71428571428571,76.73333333333333,0
2024-12-31,5445.01281,17.794159509803922,306,64.0,877164.62,71.42857142857143,76.16666666666667,0
2025-01-01,-9528.065345,-99.25068067708334,96,66.0,282582.1,70.42857142857143,75.7,0
2025-01-02,8716.519087,24.145482235457067,361,70.0,774674.84,69.14285714285714,75.5,0
2025-01-03,6028.486793,11.867099986220472,508,74.0,771208.99,69.14285714285714,75.36666666666666,0
2025-01-04,2553.537968,6.882851665768194,371,73.0,1826029.6199999999,69.28571428571429,75.0,0
2025-01-05,3187.719363,13.337737920502093,239,72.0,451943.57,69.14285714285714,75.0,0
2025-01-06,6064.185393,10.583220581151831,573,76.0,556526.99,70.71428571428571,75.03333333333333,0
2025-01-07,16098.227531,25.271942748822607,637,78.0,1313178.1,72.71428571428571,75.0,0
2025-01-08,130117.090554,125.23300342059672,1039,70.0,3177275.18,73.28571428571429,74.73333333333333,0
2025-01-09,46975.928902,89.99220096168582,522,69.0,1020733.25,73.14285714285714,74.43333333333334,0
2025-01-10,-10116.875552,-12.352717401709402,819,50.0,6547449.68,69.71428571428571,73.63333333333334,0
2025-01-11,2269.080536,8.017952424028268,283,69.0,1658098.71,69.14285714285714,73.16666666666667,0
2025-01-12,5742.241803,9.538607646179402,602,62.0,2258459.17,67.71428571428571,72.7,0
2025-01-13,9655.429352,23.66526801960784,408,61.0,2936648.0100000002,65.57142857142857,71.96666666666667,0
2025-01-14,16069.512355,58.43459038181818,275,63.0,876581.97,63.42857142857143,71.4,0
2025-01-15,14819.5883,55.50407602996255,267,70.0,1801599.8900000001,63.42857142857143,70.96666666666667,0
2025-01-16,20807.709328,56.08546988679245,371,75.0,3049692.96,64.28571428571429,70.56666666666666,0
2025-01-17,7006.415608,29.43872104201681,238,75.0,1110230.46,67.85714285714286,70.36666666666666,0
2025-01-18,443.2330819999997,0.6808495883256523,651,77.0,2711629.88,69.0,70.43333333333334,0
2025-01-19,87923.799302,56.10963580216975,1567,77.0,9715215.3,71.14285714285714,70.53333333333333,-1
2025-01-20,87277.239173,66.37052408593155,1315,76.0,8287327.01,73.28571428571429,70.63333333333334,-1
2025-01-21,11077.839421,20.901583813207548,530,76.0,1523729.82,75.14285714285714,70.73333333333333,-1
2025-01-22,20524.408057,24.66875968389423,832,84.0,1778406.43,77.14285714285714,71.2,-1
2025-01-23,101256.24216,83.13320374384236,1218,75.0,3697028.66,77.14285714285714,71.26666666666667,-1
2025-01-24,10602.779738,12.131326931350113,874,75.0,1611433.45,77.14285714285714,71.33333333333333,-1
2025-01-25,-10348.016255999999,-20.450625011857706,506,75.0,1239377.7,76.85714285714286,71.2,-1
2025-01-26,40823.466668,90.51766445232816,451,73.0,1201173.66,76.28571428571429,71.16666666666667,0
2025-01-27,41331.765392,53.469295461837,773,71.0,1508028.31,75.57142857142857,71.13333333333334,0
2025-01-28,17979.613973,36.103642516064255,498,72.0,579412.17,75.0,71.1,0
2025-01-29,23421.01147,25.737375241758244,910,72.0,1897513.41,73.28571428571429,71.33333333333333,0
2025-01-30,23097.471385,21.64711470009372,1067,70.0,3014397.17,72.57142857142857,71.53333333333333,0
2025-01-31,35868.296773,35.303441705708664,1016,76.0,2783411.48,72.71428571428571,71.86666666666666,-1
2025-02-01,32300.205017,50.946695610410096,634,68.0,1363746.44,71.71428571428571,71.8,0
2025-02-02,162854.759623,123.46835452843062,1319,60.0,5661092.29,69.85714285714286,71.33333333333333,0
2025-02-03,348871.326269,146.58459086932774,2380,44.0,22592901.37,66.0,70.36666666666666,0
2025-02-04,416876.88812,165.9541752070064,2512,72.0,15678409.27,66.0,70.36666666666666,0
2025-02-05,56706.235562,43.721075992289904,1297,54.0,8743231.51,63.42857142857143,69.63333333333334,0
2025-02-06,33803.799733,19.84955944392249,1703,49.0,2818508.87,60.42857142857143,68.66666666666667,0
2025-02-07,22450.002091,14.730972500656167,1524,44.0,3460263.54,55.857142857142854,67.8,0
2025-02-08,586.703253,1.0203534834782608,575,44.0,839734.97,52.42857142857143,66.96666666666667,0
2025-02-09,150551.829492,197.05736844502616,764,46.0,2920919.7,50.42857142857143,66.83333333333333,0
2025-02-10,63908.49465,71.88807047244094,889,43.0,3624958.44,50.285714285714285,65.96666666666667,0
2025-02-11,-6093.784817,-7.186067001179245,848,47.0,2797544.17,46.714285714285715,65.46666666666667,0
2025-02-12,19848.635032,19.251828353055284,1031,46.0,4143974.54,45.57142857142857,64.96666666666667,0
2025-02-13,27829.534238,20.313528640875912,1370,50.0,3199852.21,45.714285714285715,64.53333333333333,0
2025-02-14,213860.675308,129.22095184773414,1655,48.0,4007103.42,46.285714285714285,63.8,0
2025-02-15,45042.92701,48.32932082618026,932,50.0,1712852.95,47.142857142857146,62.96666666666667,0
2025-02-16,2369.478425,3.4794103157121876,681,54.0,806177.64,48.285714285714285,62.266666666666666,0
2025-02-17,1818.573295,1.9325964877789585,941,51.0,2031044.64,49.42857142857143,61.4,0
2025-02-18,91204.672403,54.418062292959426,1676,47.0,3371128.68,49.42857142857143,60.4,0
2025-02-19,14985.794701,11.010870463629685,1361,44.0,3263930.24,49.142857142857146,59.333333333333336,0
2025-02-20,46008.794102,22.867193887673956,2012,49.0,4628609.29,49.0,58.43333333333333,0
2025-02-21,119693.49395,63.904695114789114,1873,55.0,3972159.88,50.0,57.46666666666667,0
2025-02-22,25278.704178,36.849423,686,49.0,3175570.2,49.857142857142854,56.6,0
2025-02-23,10656.934251,20.494104328846156,520,50.0,1141310.74,49.285714285714285,55.766666666666666,0
2025-02-24,38470.176242,6.850102607193732,5616,49.0,11223619.59,49.0,54.9,0
2025-02-25,204762.177034,32.782929400256165,6246,25.0,19414984.36,45.857142857142854,53.3,1
2025-02-26,63229.063129,53.76621014370748,1176,21.0,4946958.13,42.57142857142857,51.63333333333333,1
2025-02-27,-36525.167517,-41.039514064044944,890,10.0,1999898.43,37.0,49.56666666666667,1
2025-02-28,225628.108748,221.4211077016683,1019,16.0,4123660.77,31.428571428571427,47.7,1
2025-03-01,10596.108968,60.897177977011495,174,20.0,263824.13,27.285714285714285,46.03333333333333,1
2025-03-02,66914.320708,125.77879832330827,532,26.0,6460848.74,23.857142857142858,44.36666666666667,0
2025-03-03,616413.032233,415.9332201302294,1482,33.0,8244590.38,21.571428571428573,43.2,0
2025-03-04,182075.566585,75.80165136761032,2402,15.0,11124247.15,20.142857142857142,41.7,1
2025-03-05,269328.365917,162.24600356445782,1660,20.0,9193654.22,20.0,40.9,1
2025-03-06,16101.125561,21.18569152763158,760,25.0,6765324.96,22.142857142857142,39.333333333333336,1
2025-03-07,150236.061627,58.86993010462382,2552,34.0,19854275.48,24.714285714285715,38.666666666666664,0
2025-03-08,24700.773359,46.69333338185255,529,28.0,892083.51,25.857142857142858,37.96666666666667,0
2025-03-09,19773.457395,13.905384947257385,1422,27.0,10419697.99,26.0,37.4,0
2025-03-10,-10010.027269999999,-3.438690233596702,2911,20.0,16811790.68,24.142857142857142,36.6,1
2025-03-11,-76880.729036,-23.3964482763238,3286,24.0,14016952.09,25.428571428571427,35.86666666666667,1
2025-03-12,288105.984215,72.60735489289314,3968,34.0,18618139.15,27.428571428571427,35.56666666666667,0
2025-03-13,14114.870873,14.672422944906446,962,45.0,3285591.22,30.285714285714285,35.5,0
2025-03-14,68646.160089,31.061610899999998,2210,27.0,8047187.16,29.285714285714285,34.86666666666667,0
2025-03-15,78694.624572,301.51197154022987,261,46.0,2355749.54,31.857142857142858,34.733333333333334,0
2025-03-16,-7910.943544999999,-14.926308575471696,530,30.0,10187921.51,32.285714285714285,34.13333333333333,0
2025-03-17,26163.906513,28.439028818478263,920,32.0,3592895.05,34.0,33.53333333333333,0
2025-03-18,72322.788824,86.71797221103118,834,34.0,4050655.47,35.42857142857143,32.86666666666667,0
2025-03-19,29374.682341,18.222507655707197,1612,32.0,4598813.57,35.142857142857146,32.233333333333334,0
2025-03-20,10246.859436,13.290349463035021,771,49.0,1652257.93,35.714285714285715,32.3,0
2025-03-21,6951.270374,9.958840077363897,698,31.0,2543903.39,36.285714285714285,31.866666666666667,0
2025-03-22,12498.535254,23.361748138317758,535,32.0,971809.42,34.285714285714285,31.3,0
2025-03-23,14047.421585,31.425999071588368,447,30.0,2593519.67,34.285714285714285,30.466666666666665,0
2025-03-24,107878.961301,105.04280555111977,1027,45.0,3017587.05,36.142857142857146,30.333333333333332,0
2025-03-25,32030.90678,40.49419314791403,791,46.0,5372519.77,37.857142857142854,30.2,0
2025-03-26,15802.167427,5.094186791424887,3102,47.0,7597754.37,40.0,30.133333333333333,0
2025-03-27,58825.359221,74.9367633388535,785,40.0,3240279.46,38.714285714285715,30.633333333333333,0
2025-03-28,21337.179335,29.30931227335165,728,44.0,1483092.61,40.57142857142857,31.4,0
2025-03-29,12098.872931,6.38800049155227,1894,26.0,3668151.83,39.714285714285715,31.933333333333334,0
2025-03-30,15795.11514,27.8083013028169,568,32.0,2850874.96,40.0,32.46666666666667,0
2025-03-31,6978.184557,14.097342539393939,495,34.0,2164772.4699999997,38.42857142857143,32.93333333333333,0
2025-04-01,-2202.6622420000003,-11.472199177083334,192,34.0,704445.1900000001,36.714285714285715,33.2,0
2025-04-02,202212.740938,187.930056633829,1076,44.0,3867930.6,36.285714285714285,33.56666666666667,0
2025-04-03,-2365.961276,-1.353524757437071,1748,25.0,8670233.15,34.142857142857146,33.9,0
2025-04-04,-25515.678949999998,-20.05949602987421,1272,28.0,3835545.73,31.857142857142858,34.166666666666664,0
2025-04-05,35907.33771,99.74260475,360,30.0,1267564.22,32.42857142857143,34.333333333333336,0
2025-04-06,47053.449272,44.89832945801527,1048,34.0,3551252.06,32.714285714285715,34.333333333333336,0
2025-04-07,34527.370305,12.269854408315563,2814,23.0,14460253.14,31.142857142857142,34.166666666666664,1
2025-04-08,34899.394798,37.00890222481442,943,24.0,8869391.4,29.714285714285715,34.06666666666667,1
2025-04-09,43120.444797,10.86978694151752,3967,18.0,28556806.47,26.0,34.0,1
2025-04-10,158261.822261,74.40612236060178,2127,39.0,28741953.29,28.0,34.5,0
2025-04-11,126406.479081,115.33437872354014,1096,25.0,11319327.07,27.571428571428573,34.2,1
2025-04-12,410419.694533,194.60393292223802,2109,43.0,55914617.49,29.428571428571427,34.13333333333333,0
2025-04-13,48696.021521,36.86299888039364,1321,45.0,14171154.79,31.0,34.733333333333334,0
2025-04-14,45680.443063,51.32634052022472,890,31.0,13079972.98,32.142857142857146,34.233333333333334,0
2025-04-15,72357.706282,63.976751796640144,1131,38.0,20752168.24,34.142857142857146,34.5,0
2025-04-16,58631.730257,36.46251881654229,1608,29.0,36502715.9,35.714285714285715,34.4,0
2025-04-17,5427.919886,5.264713759456837,1031,30.0,2604551.51,34.42857142857143,34.266666666666666,0
2025-04-18,4880.4047439999995,2.576771248152059,1894,33.0,24610650.46,35.57142857142857,34.3,0
2025-04-19,71950.577495,25.82576363783202,2786,32.0,32706462.71,34.0,33.733333333333334,0
2025-04-20,25060.341936,12.643966668012109,1982,37.0,12126094.05,32.857142857142854,33.93333333333333,0
2025-04-21,34369.267906999994,20.005394590803256,1718,39.0,42104054.84,34.0,34.166666666666664,0
2025-04-22,58652.763578,19.563963835223483,2998,47.0,33753625.24,35.285714285714285,34.733333333333334,0
2025-04-23,-419020.225731,-68.03380836678032,6159,72.0,30682443.79,41.42857142857143,35.63333333333333,0
2025-04-24,50704.395965,22.717023281810036,2232,63.0,35088918.64,46.142857142857146,36.2,0
2025-04-25,20218.859206,12.231614764670297,1653,60.0,27749455.78,50.0,36.63333333333333,0
2025-04-26,-4125.753942,-3.6478814694960215,1131,65.0,11948127.77,54.714285714285715,37.46666666666667,0
2025-04-27,2702.067468,8.018004356083086,337,61.0,487537.69,58.142857142857146,38.03333333333333,0
2025-04-28,36906.813759,26.763461754169686,1379,54.0,26124921.49,60.285714285714285,38.96666666666667,0
2025-04-29,125749.613427,56.06313572313866,2243,60.0,34089511.66,62.142857142857146,39.9,0
2025-04-30,14003.797269,12.582028094339623,1113,56.0,12693878.85,59.857142857142854,40.63333333333333,0
2025-05-01,54536.829297000004,44.338885607317074,1230,53.0,10720240.52,58.42857142857143,41.266666666666666,0
